angle,ang_vel,ax,ay,az,gx,gy,gz,FSR_toe,FSR_heel,time_s,ang_acc,ang_acc_lpf,cycle_id,activity,terrain,speed_kmh,grade_deg,subject,session,src_file,phase_pct,phase01
-0.4615803215794948,0.09410848931261533,0.38803054509424795,0.9689044495821694,1.1143179941028656,0.8548640718356321,1.0532811438997507,0.9844155720905452,1,418,485.331,739.9999999623597,0.36891357563341703,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,0.0,1
-0.46077853562346954,0.09485712513368301,0.4177051205276194,1.0702004314250961,1.1909283034389337,1.0722812515434446,1.1730591398781631,1.0235072050921106,1,421,485.332,25.000000006417395,0.3797734408504989,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,0.6622516556291391,1
-0.45997674966744423,0.09437585924871093,0.4177051205276194,1.0702004314250961,1.1909283034389337,1.0722812515434446,1.1730591398781631,1.0235072050921106,0,418,485.333,125.00000001162334,0.3908790891576164,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,1.3245033112582782,1
-0.45917496371141897,0.09619397481416103,0.4177051205276194,1.0702004314250961,1.1909283034389337,1.0722812515434446,1.1730591398781631,1.0235072050921106,0,413,485.334,540.0000000127693,0.4022282910925629,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,1.9867549668874174,0
-0.45797228477738106,0.10015104986837599,0.4177051205276194,1.0904596277936816,1.2292334581069677,0.8083620859318972,1.249887375320267,0.9353908192279267,0,409,485.335,704.999999998623,0.4138185579283291,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,2.6490066225165565,0
-0.4571704988213558,0.10373380701205706,0.4177051205276194,1.0904596277936816,1.2292334581069677,0.8083620859318972,1.249887375320267,0.9353908192279267,0,415,485.336,1380.0000000337677,0.4256471406483462,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,3.3112582781456954,0
-0.45556692690930517,0.1149098703408533,0.477054271394362,1.1917556096366084,1.2675386127750017,0.8598949884392524,1.3911402515668339,1.0097290065751654,0,410,485.337,1130.0000000491764,0.437711029148985,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,3.9735099337748347,0
-0.45436424797526725,0.11581892812357836,0.477054271394362,1.1917556096366084,1.2675386127750017,0.8598949884392524,1.3911402515668339,1.0097290065751654,0,410,485.338,590.0000000210566,0.4500069516716581,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,4.635761589403974,0
-0.4531615690412293,0.12121980083270956,0.477054271394362,1.1917556096366084,1.2675386127750017,0.8598949884392524,1.3911402515668339,1.0097290065751654,0,407,485.339,535.0000000126511,0.46253137446676507,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,5.298013245033113,0
-0.452359783085204,0.12154064475602429,0.5660779976944762,1.2525331987423645,1.2483860354409848,0.8133930025355176,1.517767993837675,0.961024676933871,0,411,485.34,589.9999999670563,0.4752805016916573,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,5.960264900662252,0
-0.4507562111731535,0.1275297313245658,0.5660779976944762,1.2525331987423645,1.2483860354409848,0.8133930025355176,1.517767993837675,0.961024676933871,0,412,485.341,849.9999999805914,0.48825027554471956,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,6.622516556291391,0
-0.44955353223911554,0.1306312225832748,0.5660779976944762,1.2525331987423645,1.2483860354409848,0.8133930025355176,1.517767993837675,0.961024676933871,1,412,485.342,230.00000001879744,0.50143637663753,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,7.284768211920531,0
-0.4487517462830903,0.12998953473664535,0.6551017239945902,1.3740883769538763,1.1909283034389337,0.8034671400472935,1.6656854880984964,0.8847639502586864,0,413,485.343,420.0000000286891,0.5148342246068717,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,7.9470198675496695,0
-0.4475490673490523,0.13512303750968097,0.6551017239945902,1.3740883769538763,1.1909283034389337,0.8034671400472935,1.6656854880984964,0.8847639502586864,0,411,485.344,909.9999999984993,0.5284389789681392,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,8.609271523178808,0
-0.44594549543700174,0.13972180041052534,0.6551017239945902,1.3740883769538763,1.1909283034389337,0.8034671400472935,1.6656854880984964,0.8847639502586864,0,412,485.345,1460.0000000271339,0.5422455402114361,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,9.271523178807948,0
-0.4443419235249512,0.1507374417776642,0.477054271394362,1.414606769691047,1.2675386127750017,0.7619960707471791,1.7854634840769088,0.847594856585067,0,412,485.346,1315.0000000310956,0.5562485511413892,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,9.933774834437086,0
-0.4427383516129006,0.15378545904915408,0.477054271394362,1.414606769691047,1.2675386127750017,0.7619960707471791,1.7854634840769088,0.847594856585067,1,414,485.347,649.9999999923493,0.5704423984614702,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,10.596026490066226,0
-0.44153567267886273,0.15768906011614992,0.477054271394362,1.414606769691047,1.2675386127750017,0.7619960707471791,1.7854634840769088,0.847594856585067,0,415,485.348,1010.0000000110922,0.5848212146034398,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,11.258278145695366,0
-0.43953120778879945,0.16458720446741648,0.4473796959609906,1.5969395370083153,1.2100808807729506,0.7005373057515998,1.8487773552123292,0.9353908192279267,0,414,485.349,695.0000000305045,0.5993788798023967,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,11.920529801324504,0
-0.4383285288547615,0.1651219443396077,0.4473796959609906,1.5969395370083153,1.2100808807729506,0.7005373057515998,1.8487773552123292,0.9353908192279267,0,411,485.35,305.00000001019544,0.6141090244177816,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,12.582781456953644,0
-0.43672495694271096,0.16784911768778285,0.4473796959609906,1.5969395370083153,1.2100808807729506,0.7005373057515998,1.8487773552123292,0.9353908192279267,0,410,485.351,700.0000000165528,0.6290050315005027,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,13.245033112582782,0
-0.43512138503066045,0.1726083025502846,0.3286813942275052,1.6171987333769007,1.1717757261049166,0.6540353198478649,2.0035445957655793,0.872908291069687,0,414,485.352,1594.9999999523134,0.6440600396060886,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,13.907284768211921,0
-0.4331169201405972,0.18490731961068238,0.3286813942275052,1.6171987333769007,1.1717757261049166,0.6540353198478649,2.0035445957655793,0.872908291069687,0,411,485.353,1644.9999999549127,0.6592669458534849,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,14.569536423841061,0
-0.43111245525053393,0.1902012443453753,0.3286813942275052,1.6171987333769007,1.1717757261049166,0.6540353198478649,2.0035445957655793,0.872908291069687,1,409,485.354,520.0000000242326,0.6746184092287977,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,15.2317880794702,0
-0.4299097763164961,0.19046861428147094,0.26933224336076245,1.7184947152198276,1.2483860354409848,0.597607471455906,2.116657973729737,0.9100773847433065,0,404,485.355,790.0000000382934,0.6901068541330262,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,15.894039735099339,0
-0.4279053114264329,0.1986501343259964,0.26933224336076245,1.7184947152198276,1.2483860354409848,0.597607471455906,2.116657973729737,0.9100773847433065,0,400,485.356,815.0000000367509,0.7057244741726263,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,16.55629139072848,0
-0.42630173951438227,0.1991848741981876,0.26933224336076245,1.7184947152198276,1.2483860354409848,0.597607471455906,2.116657973729737,0.9100773847433065,0,400,485.357,630.0000000271175,0.721463236191522,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,17.218543046357617,0
-0.42429727462431904,0.2053878567156056,0.150633941627277,1.6982355188512421,1.2292334581069677,0.5719090055617367,2.2364359697081495,0.8104257629114476,1,398,485.358,1740.0000000411455,0.7373148845429116,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,17.880794701986755,0
-0.42189191675624327,0.21779382175044165,0.150633941627277,1.6982355188512421,1.2292334581069677,0.5719090055617367,2.2364359697081495,0.8104257629114476,1,404,485.359,1670.0000000289729,0.7532709455988784,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,18.543046357615896,0
-0.41988745186618,0.22324816844679193,0.150633941627277,1.6982355188512421,1.2292334581069677,0.5719090055617367,2.2364359697081495,0.8104257629114476,0,398,485.36,1395.0000000146538,0.7693227324954734,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,19.205298013245034,0
-0.41748209399810415,0.23271306418457632,-0.05708808640632262,1.860309089799925,1.2866911901090188,0.5046034996484363,2.271425214282987,0.9472464784169258,1,403,485.361,620.0000000624132,0.785461350110653,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,19.867549668874172,0
-0.4158785220860536,0.22987894286196292,-0.05708808640632262,1.860309089799925,1.2866911901090188,0.5046034996484363,2.271425214282987,0.9472464784169258,1,399,485.362,450.0000000535583,0.8016777002722135,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,20.529801324503314,0
-0.41347316421797775,0.2375257230342972,-0.05708808640632262,1.860309089799925,1.2866911901090188,0.5046034996484363,2.271425214282987,0.9472464784169258,0,397,485.363,2000.0000000472937,0.8179624871926467,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,21.192052980132452,0
-0.4106669133718892,0.2512685377496112,-0.20546096357317947,1.860309089799925,1.1143179941028656,0.45320656786009794,2.2929000945511415,0.872908291069687,1,401,485.364,1805.0000000348664,0.8343062231275511,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,21.85430463576159,0
-0.40826155550381343,0.2568298324203998,-0.20546096357317947,1.860309089799925,1.1143179941028656,0.45320656786009794,2.2929000945511415,0.872908291069687,1,401,485.365,1305.000000008833,0.8506992342538939,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,22.51655629139073,0
-0.40585619763573755,0.26522524841380174,-0.20546096357317947,1.860309089799925,1.1143179941028656,0.45320656786009794,2.2929000945511415,0.872908291069687,1,402,485.366,1170.0000000171567,0.8671316667640826,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,23.17880794701987,0
-0.40345083976766166,0.26934274542967407,-0.29448468987329357,1.88056828616851,1.1909283034389337,0.40670458195636305,2.306414458857825,0.961024676933871,0,402,485.367,1905.0000000554173,0.8835934931715196,123,walk,incline,4,5,MS,2025-10-28_MS_session1,SW_MS.csv,23.841059602649008,0
