phase_bin,mean,std,n_cycles
1,0.22516291007295955,0.807138540520602,334
2,0.3292319194852183,0.754344676417244,315
3,0.34492682533743957,0.7727463626047432,315
4,0.36427870561353276,0.7949442872603507,316
5,0.3906857728951635,0.7973930329651283,317
6,0.3956798366131921,0.8184869857350112,318
7,0.4338649495938463,0.8112694609574697,314
8,0.4482991830138176,0.8301939134114948,317
9,0.4563800895776623,0.8147910657250101,312
10,0.4712757081586187,0.8035443929605246,318
11,0.4684567348756253,0.8331632218002877,317
12,0.5012072436826156,0.8251346389594612,316
13,0.4957057292425584,0.8185953294227745,319
14,0.5144530965090067,0.7811934104449765,312
15,0.4681274301582399,0.7907727928493439,318
16,0.3938988080049135,0.8044400007569076,316
17,0.394669452175037,0.7545282398334269,316
18,0.3861291278493016,0.7252553852658725,313
19,0.3310545185940367,0.7358220001580311,316
20,0.3213720866406294,0.7342110016636723,319
21,0.3024702920642608,0.7176139280782288,315
22,0.2889000640972877,0.7348835288474994,318
23,0.32302086337114755,0.7019027627498232,315
24,0.3032170518861624,0.7027504694234896,315
25,0.2880651656038557,0.6878843077006483,315
26,0.3047131614484231,0.6587295951084682,315
27,0.25536703378631265,0.6672893975220441,318
28,0.22359777459465885,0.6656978926612406,318
29,0.22963191927732374,0.6173863661674321,312
30,0.19998034483085006,0.6288619051452848,318
31,0.15409487864156476,0.61976132352613,313
32,0.06482363023707269,0.7063146915003936,320
33,0.05414114060740722,0.7106164962860881,315
34,-0.025429295710689057,0.8204729792514559,316
35,-0.04319412832248116,0.8316170703023344,316
36,-0.0744280231110104,0.81828622451137,315
37,-0.028194139774533843,0.6969296326271867,319
38,0.04026004098156202,0.5904440493619277,315
39,0.09331075430615487,0.5885276433397384,313
40,0.07752751932786098,0.6388253735389054,321
41,0.06320245179003935,0.6886602863218968,312
42,-0.0690561033091389,0.6708285126760365,316
43,-0.08752674746396502,0.7333620674263157,318
44,-0.09390014392978376,0.8018851444569097,317
45,-0.1588136604617772,0.8724123814528864,314
46,-0.10668847907023651,0.8529136498757321,315
47,-0.04646590524921817,0.7356297917540588,314
48,-0.027526776879275187,0.7151313140278246,322
49,0.04904989600436095,0.6544938404149088,313
50,0.1029875069827578,0.6056907397895869,321
51,0.2048431520318834,0.5424804908688368,311
52,0.24483554167112442,0.5676957653809364,315
53,0.28293086134389556,0.5748769277978355,320
54,0.3008678322569764,0.5586369200855791,314
55,0.22422843473917575,0.5509910715168428,316
56,0.1839396522869669,0.5506624357546679,315
57,0.21383335442914875,0.563950667887104,315
58,0.18140965216312588,0.5753013389785399,318
59,0.13452347401620474,0.5446725206933188,316
60,0.08406658961168714,0.5787177036240962,318
61,0.0313787789378477,0.6241604912169104,315
62,-0.027243144112574964,0.6661658427437164,313
63,-0.07425449857436044,0.7377188859895522,315
64,-0.13419498640343647,0.8158465619309265,321
65,-0.19216026278675585,0.8622983449919138,314
66,-0.27855374129512694,0.9336203511529207,315
67,-0.35382482964840023,0.9737344643702599,316
68,-0.41191249350550396,1.040624473831493,317
69,-0.4487607552890423,1.1088919617737947,318
70,-0.4589391437753314,1.1164558646773006,314
71,-0.442601556610273,1.102155211900914,317
72,-0.4241462287066711,1.0703514374186873,314
73,-0.3674731057132511,0.9772375886725633,316
74,-0.3447649618659624,0.9080656114380232,318
75,-0.3347437488420756,0.8564379915689635,319
76,-0.35678925059499234,0.7828702371540596,313
77,-0.3955352581686141,0.7422295402248799,313
78,-0.46876253264807,0.7560983824706905,315
79,-0.5339233213856676,0.8417186825239268,318
80,-0.6075785272070966,0.9182615568502689,321
81,-0.6513131226776274,0.9599399231444486,313
82,-0.6310347027567514,0.9148342971158302,316
83,-0.519650025545109,0.7628323651927383,313
84,-0.45858271562405545,0.7337185583099405,318
85,-0.43641401946129016,0.7421961209101848,315
86,-0.36013981928858924,0.7292530025153869,317
87,-0.3115232621412696,0.6806077289798805,312
88,-0.22463838812848755,0.6604208840494091,321
89,-0.17527651012922785,0.6538352424102197,314
90,-0.34358825929132664,0.8201385585935466,318
91,-0.3487933415909533,0.8515152176292774,317
92,-0.3269895206082116,0.8497571020290267,314
93,-0.2072023510981942,0.7830627081182984,315
94,-0.19670965251283923,0.7666317248559863,314
95,-0.19768142790868654,0.8129599283255526,319
96,-0.15750292353757592,0.8638516301449531,318
97,-0.20741106773277995,0.9022803374419895,314
98,-0.2863355829536485,0.9019257542397302,315
99,-0.24901313136931238,0.9750747367199594,315
100,-0.3408681305692859,1.0042961424919343,334
