phase_bin,mean,std,n_cycles
1,-0.6537029590397774,0.9239589581586334,117
2,-0.3215454835906641,1.0757193806661327,103
3,0.10914444907134671,1.431597652710811,105
4,0.41302165579076383,1.7204876757220282,101
5,0.5532676418436165,1.84901198820669,104
6,0.45906321477427076,1.7921066483034054,104
7,0.35239165619606855,1.7796034306401733,103
8,0.14737078679284996,1.6164188416970284,100
9,0.08251617739467342,1.6969103308012345,108
10,0.02324108333188496,1.587097549176012,101
11,-0.12132412644593314,1.518048151181941,102
12,-0.12886607231083333,1.5620385841014364,100
13,-0.34631113465102903,1.5339319032284195,106
14,-0.19060465314285688,1.5088039626893324,102
15,-0.26349188875024,1.4801460372933273,100
16,-0.3630143360442473,1.4673165583911798,102
17,-0.43956895852809763,1.4050919954200758,108
18,-0.5572494895959363,1.3853283345782976,100
19,-0.6975267548944298,1.2802313731567743,102
20,-0.6913616011086275,1.2558509830749227,106
21,-0.6530295740623407,1.2719183425632254,101
22,-0.6602888248215597,1.284287725564368,103
23,-0.6228712857299975,1.3358428044519448,102
24,-0.498817174405379,1.37348979623167,101
25,-0.4473837248703959,1.486164950621174,108
26,-0.37989795533541754,1.5147028709543504,99
27,-0.3503058590310747,1.5382135004487998,107
28,-0.35813259402524766,1.4940825024636173,102
29,-0.48838498973528316,1.411719614199038,97
30,-0.5637667734814703,1.4384271093172418,103
31,-0.44694985514368524,1.3122047967950636,101
32,-0.5746912742196381,1.419084692206598,106
33,-0.5078402288677285,1.3331282413013,100
34,-0.5643276086088949,1.3848126125926605,107
35,-0.3255834383603627,1.487582846599121,103
36,-0.5364748341788393,1.4093560448655527,101
37,-0.5463231809884781,1.3151473180082582,104
38,-0.5660940859994052,1.2930622147708402,105
39,-0.46625570320426024,1.3335709499293351,100
40,-0.49387718037203493,1.362582395255161,103
41,-0.4860680859323991,1.227202456621049,99
42,-0.577965088205087,1.3247955436306473,108
43,-0.4814117215728998,1.4159899221079224,100
44,-0.4530122417478251,1.468917845736432,104
45,-0.3169267960437681,1.4842958888937408,102
46,-0.19461936762180257,1.5420478956931645,102
47,-0.28460777903551177,1.4523442432096547,100
48,-0.3086111402923744,1.5264085282794757,105
49,-0.22836167268184732,1.456801728091194,104
50,-0.2929079056431615,1.4974949031724722,110
51,-0.1566014004172631,1.3768891228378706,95
52,-0.272040903534873,1.3905125334018853,104
53,-0.3445626257249615,1.3714955460685825,105
54,-0.32492022451032254,1.3895410078274577,100
55,-0.24954367744174522,1.3481355608707768,102
56,-0.2108447199565088,1.3316740198074957,102
57,-0.3154274400991889,1.367588722483584,104
58,-0.2466312188441551,1.3373648382276686,100
59,-0.27685329972892925,1.3070501258541454,108
60,-0.23029616992132773,1.3417436135624041,101
61,-0.17780703925983632,1.3474607605076485,101
62,-0.24988992300502327,1.3468817790422771,100
63,-0.38910755678849374,1.2937958082389902,105
64,-0.32145694244660883,1.2358139968374444,104
65,-0.4238508306440589,1.1313103805553089,101
66,-0.41162796145365343,1.1135675343444977,103
67,-0.3902689234102602,1.1323395475237312,107
68,-0.3200529957784064,1.1245727935194914,100
69,-0.39758489578407485,1.1468841540826018,106
70,-0.23965712965940508,1.1785700725488173,103
71,-0.18388239043643084,1.140832602500879,101
72,-0.13337918383320344,1.1599776805195727,97
73,-0.07883035277089512,1.209432302482929,102
74,-0.16272950634591749,1.2584181216937649,107
75,-0.12076821319569706,1.2468535024915142,109
76,-0.05896090753436925,1.2565162368382745,98
77,0.013060507913769075,1.3198945983173815,101
78,0.08987247325635142,1.3941509486127073,102
79,0.047302085919409105,1.4327020509778936,103
80,0.03954659960133635,1.5386930435934538,103
81,0.11711309876349534,1.5861783457816057,104
82,0.1578556000473248,1.6065733797850414,102
83,0.06660170539363237,1.6734709848386256,100
84,0.017814421740595218,1.5893825455469497,108
85,0.11099841603484102,1.5846700917336358,102
86,0.09314236081592454,1.5247855214880108,100
87,0.04858814017160613,1.4851014620185106,102
88,-0.05336873884615104,1.487740936773801,106
89,0.061542222728921576,1.4415140957399042,100
90,0.03460103827997404,1.469567787800908,104
91,0.22587670927005937,1.507745345732826,99
92,0.06685697589328746,1.5622878557720052,108
93,-0.020489326162313633,1.3953161621425807,100
94,-0.10394700726084705,1.3082858121085148,103
95,-0.14820040948554186,1.287975960023837,104
96,-0.20794085430744838,1.139288834247756,104
97,-0.29857804113482295,1.0947854421785475,101
98,-0.40196415708791555,1.0412771949548807,105
99,-0.46203084525847277,0.8734090955236986,103
100,-0.6992742616281229,0.7576726778371816,117
