phase_bin,mean,std,n_cycles
1,-0.5766596945930166,0.4055345114300029,334
2,-0.6632030652581049,0.4759700983858455,315
3,-0.6700800303585369,0.3840389613530118,315
4,-0.6939645756124133,0.39862633950908133,316
5,-0.6437460177657497,0.4272239781385408,317
6,-0.6134397176445621,0.4298247470761787,318
7,-0.7127638964596047,0.42457100127415376,314
8,-0.7829450514232362,0.4676219559469166,317
9,-0.8122679868581454,0.3957550656199039,312
10,-0.8541023907347028,0.4064217555488185,318
11,-0.7808856171660307,0.4328979082326506,317
12,-0.7800771884997599,0.4070048763175885,316
13,-0.8343945200152605,0.42976119287659775,319
14,-0.6616124500425676,0.3699428219112143,312
15,-0.47570489582174397,0.5103403358359563,318
16,-0.4664281949951385,0.5023037119437789,316
17,-0.6980025716365746,0.4678177784388003,316
18,-0.7697519315585675,0.48779666758142864,313
19,-0.6600641903863149,0.41481347508703026,316
20,-0.6825797641931224,0.4140989264308612,319
21,-0.7069141858964678,0.3858303559859147,315
22,-0.6926652350751666,0.38759551425315014,318
23,-0.6297602897697022,0.5013448685131637,315
24,-0.6466229850159672,0.4300593626731456,315
25,-0.6863774955965473,0.3289517850751596,315
26,-0.5933971592386503,0.2914406438019983,315
27,-0.47775785387059355,0.28115309253056425,318
28,-0.4520958782599736,0.27848283312282907,318
29,-0.4478984404310757,0.28022736946773297,312
30,-0.41756885652932135,0.367156582365384,318
31,-0.37563943930129967,0.525370304182206,313
32,-0.5571974155068595,0.46930240789168715,320
33,-0.7641908267329434,0.4165858049968447,315
34,-0.7568821880819032,0.3316954103788374,316
35,-0.6016541083624004,0.4143323272840498,316
36,-0.5375335934228115,0.4829526269278731,315
37,-0.5448115942344296,0.47160517974445026,319
38,-0.5700343188974564,0.4147761981083404,315
39,-0.5580480116137806,0.3595835462744568,313
40,-0.5531434501928361,0.34905962010287594,321
41,-0.5893282278330733,0.4536426971152743,312
42,-0.7425144347866316,0.6182094890509771,316
43,-0.46506684047770513,0.33726444784414983,318
44,-0.38481896524617487,0.3574593472803271,317
45,-0.38851718209050545,0.35364541537937516,314
46,-0.37041392098217396,0.3679533926613194,315
47,-0.5118462296718738,0.362511097320498,314
48,-0.5355675760027953,0.32994789354837256,322
49,-0.5556778378571215,0.34261013758761977,313
50,-0.6519662574771786,0.38629805022600405,321
51,-0.6585945929399983,0.38814537834003693,311
52,-0.5935855692414019,0.3436427895783338,315
53,-0.5828844698663717,0.2869788686346571,320
54,-0.479147493684783,0.27201539246056733,314
55,-0.651143036379447,0.6080969989024717,316
56,-0.4487924821268247,0.31583776990387824,315
57,-0.4080017165311111,0.41807309176750984,315
58,-0.5103252338273438,0.43882784580326945,318
59,-0.4464260286428977,0.42601341693992484,316
60,-0.3864945369717344,0.3947022927039419,318
61,-0.5466714785562624,0.4518368514820848,315
62,-0.6511484367753482,0.48979729921399884,313
63,-0.5744619539621181,0.41066231341234505,315
64,-0.6121228244186645,0.4037231329321156,321
65,-0.6532257355582545,0.4538825933422383,314
66,-0.6143106695440739,0.4383076637739695,315
67,-0.5845630554229271,0.4813047744344273,316
68,-0.38416369070979134,0.5967991891890396,317
69,-0.24708002219985759,0.6004307336734344,318
70,-0.29193305440609285,0.7333390489592293,314
71,-0.3532721768517076,0.8453346675537913,317
72,-0.4141280417798164,0.4523868617603764,314
73,-0.38491701943765,0.4354399404098541,316
74,-0.3793091838007608,0.44038052993918886,318
75,-0.33811282742267035,0.44331542783477956,319
76,-0.2876585894541155,0.5050197880397604,313
77,-0.4050295938838719,0.5287209267538322,313
78,-0.5143591630843691,0.5309621723462301,315
79,-0.5155509452244155,0.47553184924365394,318
80,-0.32841169667717923,0.3717673639112627,321
81,-0.20650384002610947,0.44026245661319674,313
82,-0.26640653147273013,0.4070493014743865,316
83,-0.42455982563874256,0.3190569498425569,313
84,-0.45050950158586256,0.32760047907611034,318
85,-0.4037624914692009,0.3319503731954535,315
86,-0.39183976385028485,0.38005669535569264,317
87,-0.40348168809971535,0.42653026705260555,312
88,-0.6527982549192357,0.7234341931285776,321
89,-0.5229033166964101,0.5378957921487447,314
90,-0.45470873395850947,0.496064461604858,318
91,-0.42132711798754663,0.4087192995585868,317
92,-0.4820771492211986,0.4433184397962857,314
93,-0.578418564019901,0.5482302009574861,315
94,-0.5832920227534939,0.7675495423277159,314
95,-0.3831363211836476,0.5322518196635975,319
96,-0.37809607222644065,0.47222784298088144,318
97,-0.6599355917868194,0.7423549190720713,314
98,-0.5462946585507593,0.5380830811187642,315
99,-0.6177962545949779,0.8328291765864156,315
100,-0.44028103204743263,0.5489826128125801,334
