phase_bin,mean,std,n_cycles
1,-1.7411836494626125,2.4168118752628227,117
2,-2.12076754105913,2.3649292794145294,103
3,-1.8553673576686278,2.040385815233435,105
4,-1.496451898763613,2.0625841882215203,101
5,-0.3880737354708495,1.564070610739568,104
6,0.12466868812307698,1.404157035265497,104
7,0.07687965705501414,1.0960301175557212,103
8,0.27586064995610415,1.3026229453564961,100
9,0.2855433540141783,1.309032641911134,108
10,0.17149428673390438,1.350962835829597,101
11,-0.04748748847199661,1.2847884442922748,102
12,-0.12622984716607796,1.0926120972630518,100
13,-0.08900225243843901,1.140212207928972,106
14,0.1861270612632702,0.9344264809768812,102
15,0.5221596260530865,0.7927424186875479,100
16,0.8427497745291446,0.7963308288213264,102
17,1.2793668664447733,0.8759314549149814,108
18,1.4379170239269272,0.8979945899260435,100
19,1.3620548446131437,0.8677854929416271,102
20,1.027153712211105,0.732154336546743,106
21,0.8692875209344688,0.8435371035520853,101
22,0.5603159442122682,0.9768871280112205,103
23,0.46832645509042936,0.9571274195286302,102
24,0.7153322978940073,0.71990612285492,101
25,0.6572998406933586,0.7845670977526666,108
26,0.6886729608485054,0.8025430396338693,99
27,0.5843819414197333,0.8646426325913575,107
28,0.7106688211296287,0.7460735395663156,102
29,0.6486773313749944,0.7603805579740738,97
30,0.4822401195283493,0.9104922568464675,103
31,0.421524620335875,0.9077574695142523,101
32,0.2567345462428218,1.1105773311092069,106
33,-0.06658395054500148,1.2506700389923628,100
34,0.16893788535253407,1.127763849970373,107
35,0.07198191159513731,1.1943765164176416,103
36,0.08276436811134838,1.284887436739598,101
37,-0.02284819167550948,1.3573791229574574,104
38,0.05878406528588942,1.439637631853613,105
39,0.01828533519444063,1.6207258255260553,100
40,-0.1726172587245937,1.3179216533718492,103
41,-0.34304308603699213,1.4192825132090001,99
42,-0.2925613377618714,1.315197424493683,108
43,-0.23602577626955193,1.3202698975563052,100
44,-0.19889831708310696,1.2572185093561508,104
45,-0.15483962901036952,1.1506605061601107,102
46,-0.19207831190714927,1.0044374305963963,102
47,-0.08765289910269514,0.946203171012784,100
48,0.14554687155298474,0.9914070335727863,105
49,0.16233257232697143,0.8177832929935982,104
50,0.3618629649393659,0.8518749224358609,110
51,0.32399593494855183,0.7821904856785011,95
52,0.21483374424755158,0.6904063519878784,104
53,0.22185292266736825,0.8459015868051014,105
54,0.17140614443063693,0.8039952094330213,100
55,0.056373525544803196,0.7374785261485303,102
56,0.0674287595297847,0.8025458719838693,102
57,0.15291660127599785,0.6678932508175723,104
58,0.10493509545988505,0.5766377398184647,100
59,0.2855433540141783,0.601225619426683,108
60,0.44679208060587444,0.5794674967040323,101
61,0.46970907945540874,0.6260618958151635,101
62,0.6052484372665264,0.666618080056429,100
63,0.7003201246549657,0.7075510722618588,105
64,0.6017445547057398,0.7386870672677944,104
65,0.5217130383831982,0.6093285691268173,101
66,0.4897307890552198,0.5905838700639994,103
67,0.31814275996144803,0.5520129072268017,107
68,0.2268976004910414,0.5738209285687604,100
69,0.11983957089453309,0.5646258891211318,106
70,0.04720508162164277,0.6437971526719285,103
71,-0.03916581807527657,0.5942933557600627,101
72,-0.1246971706411172,0.5358353546803419,97
73,-0.2584097158170382,0.6149713158423807,102
74,-0.16497042139306528,0.8077438698537976,107
75,-0.1060919724430827,0.8950179343374988,109
76,-0.17639199172008102,0.7290079647169071,98
77,-0.23307888526364395,0.8289916227794294,101
78,-0.24415428252061472,0.8910770512427558,102
79,-0.3086017209047033,0.6630340461860659,103
80,-0.31061843962347613,0.6927820795786008,103
81,-0.31331663197524084,0.6767230633916483,104
82,-0.19207831190714927,0.7179038191726169,102
83,-0.2668873347202582,0.7024471489647652,100
84,-0.30272762749367454,0.7258427538735813,108
85,-0.2517183899840231,0.7846108506189982,102
86,-0.3321714006736753,0.8420941824881027,100
87,-0.30932197758997926,0.8752916581257671,102
88,-0.42718043284893537,0.9634848109869972,106
89,-0.4179309236761185,0.9428154293204616,100
90,-0.5832411354364843,1.03985014102372,104
91,-0.7503940760769084,1.1239580334819261,99
92,-0.8456624520894322,1.1037731550668481,108
93,-1.020621550727891,1.1433667627739545,100
94,-1.2590524427949183,1.4183840466207185,103
95,-1.4041426116077287,1.3098157141428857,104
96,-1.4012892870468279,1.628480002892812,104
97,-1.433870863443731,1.9296693471237425,101
98,-1.2220271334192443,1.6071072395412156,105
99,-1.3515334011843572,1.952903063175913,103
100,-0.9016721564330462,1.7482118683474164,117
