phase_bin,mean,std,n_cycles
1,0.13086108551381306,0.3825156471086463,336
2,0.03022835117104832,0.3282490774893437,324
3,0.023752225307694,0.29633982288947536,317
4,-0.025054507656685574,0.29346768410880925,322
5,0.0028573327439075508,0.3262541763466693,320
6,0.005481224154458703,0.32001317703945137,319
7,0.048630454539180086,0.4386669257798832,320
8,0.16329972878121296,0.721993706693261,319
9,0.3146959904500252,0.7807788781259005,322
10,0.22045376374024447,0.7273180612813429,320
11,-0.01678827436359311,0.688541902031982,318
12,0.1501686659039051,0.6469280951206082,322
13,0.04023053302597883,0.5268507144520617,318
14,0.02660015140731617,0.5025840593399269,322
15,-0.10021693852710034,0.416355132591454,316
16,-0.1149309997565102,0.3885830731401632,321
17,-0.10132052762269679,0.39494750309465476,323
18,-0.18141017189951933,0.3571254654147344,318
19,-0.1543625389801525,0.3825830834452136,317
20,-0.1916223547417319,0.4179230160920905,324
21,-0.21175294383500942,0.4231987564413404,317
22,-0.20380822689906966,0.42837626115224364,323
23,-0.1661186146791388,0.3897692599948619,319
24,-0.16802386825612173,0.3710781382352854,319
25,-0.14139833676444702,0.40023686367636646,328
26,-0.13108072180146138,0.35589726043204073,318
27,-0.09053234875149957,0.33277970366114457,323
28,-0.09052490051754053,0.3120377003862957,320
29,-0.0934852435312096,0.2826528315986294,316
30,-0.05901309326876371,0.33072404848909165,321
31,-0.06758623667893304,0.32933919053196803,322
32,-0.07860396704305535,0.30947330504975534,319
33,-0.06157511413439653,0.28555587704848245,318
34,-0.05779363638454482,0.2732640613137427,320
35,-0.020180685126580392,0.29582240090730877,325
36,-0.06693483982486935,0.2633589425410528,317
37,-0.013729884282871687,0.31908649476930145,320
38,-0.09039828054023688,0.336520488204139,320
39,-0.05530337692555537,0.27306970426392296,317
40,-0.02392122924621985,0.3468749858845223,324
41,-0.0014983148401324351,0.37977721148491467,318
42,0.000641483141093541,0.4073760054083012,320
43,-0.02137526222063126,0.3867409469526407,318
44,-0.01873137338636618,0.3470393458776352,320
45,-0.042419533115472974,0.3100214090706352,322
46,-0.03291281084437594,0.32129897658395146,320
47,-0.046461148415867404,0.3796245389901828,320
48,0.009799798928953442,0.43596406314747727,319
49,0.05705068302987336,0.5325727500261886,320
50,0.054346442086030955,0.6151963181340243,329
51,-0.0273750841398399,0.4006484797460445,317
52,-0.038357469868433254,0.35012264222529516,320
53,-0.09130565755627502,0.28860613731872836,319
54,-0.10116097861104782,0.30175181967481146,320
55,-0.07991792142502849,0.3358846272428787,322
56,-0.07887586260560397,0.3258942497270149,320
57,-0.07963558246942593,0.3348405996684021,320
58,-0.09291953115749087,0.3477324145493835,318
59,-0.057097226509374696,0.32675909578612117,320
60,-0.03639486022022654,0.3200190972265311,320
61,-0.020021166943993526,0.33226363492786315,322
62,-0.01804435016566497,0.3249284551849192,317
63,-0.0141730542034345,0.33765458531522463,320
64,0.0007047931297453257,0.3444025499192228,320
65,0.008085070709668714,0.3473988986286034,319
66,-0.005418635215368586,0.3309902736192604,323
67,-0.009424805054547344,0.3019744913574244,320
68,-0.02621708273639381,0.3161547503661042,318
69,-0.012682193279445355,0.30769297784277266,319
70,-0.017105635406171087,0.31776840200283035,324
71,-0.027162120464515743,0.3046476593975033,319
72,-0.037964787660339644,0.26876482992490686,316
73,-0.015502563965122926,0.3077216309407756,320
74,-0.02881393009302286,0.3130493366203694,323
75,-0.0010122738269120319,0.33305019833958993,329
76,-0.003984340067593193,0.2743049254671191,317
77,-0.04538904635098599,0.27615753255923664,319
78,-0.03497366013014587,0.3039917647802037,319
79,-0.057038816674643306,0.30821587503857273,323
80,-0.053200586016616064,0.2804183385043412,319
81,-0.057519555253549036,0.27775657509895585,322
82,-0.03632236329315837,0.28206012556983767,317
83,-0.03564589110919455,0.2784718941901583,318
84,-0.02875120812284146,0.2837448473073023,323
85,-0.040731104427484836,0.30854646513355644,323
86,-0.04960406594167861,0.2872315460969211,314
87,-0.015742827338205336,0.27096492855591553,322
88,-0.019782558103604138,0.2704219385642878,318
89,-0.007815315715715409,0.28008957346910845,322
90,0.007162411972231916,0.28967860936282863,320
91,0.004936209792657243,0.3180328350655323,318
92,0.03201099267346015,0.35313996133895315,322
93,0.04511049855570407,0.34016544464631865,319
94,0.05318877372211177,0.3402914383295523,320
95,0.07768914764823273,0.36979792520622085,321
96,0.12222294097053656,0.3885793017499678,318
97,0.19452498093450343,0.4319139148638065,322
98,-0.19577565963265514,0.5628270571245745,317
99,0.19861728888895064,0.5714631511562431,324
100,0.20990812848766838,0.39381780250700227,336
