phase_bin,mean,std,n_cycles
1,-0.10605761578840049,0.9365025026805577,393
2,-0.14498468803656953,0.9516293420921821,376
3,-0.15374624259198086,0.9457184636979387,372
4,-0.15212382002018587,0.956446761781891,378
5,-0.15736579374304044,0.949377260610195,374
6,-0.13105365705063016,0.9693458226675483,376
7,-0.13713282375812738,0.9588178929557913,375
8,-0.13171838646792114,0.9465587170463319,379
9,-0.12436540089328779,0.9426845082882234,370
10,-0.11108151007155358,0.9327441330058677,376
11,-0.09935817835092704,0.9239524737343259,379
12,-0.10736993737815906,0.8989930329002425,374
13,-0.11068581054238102,0.8766109869660634,372
14,-0.11107504251305382,0.8687124474098613,379
15,-0.12049819862339653,0.876595149226072,371
16,-0.11541453788274786,0.8657450227371446,378
17,-0.12562878166459504,0.8426163407638803,373
18,-0.13604128865057122,0.8219004371194882,374
19,-0.12426619774736293,0.8155253630575663,376
20,-0.12623387435447642,0.8008879117174273,379
21,-0.14756951985847355,0.7840660762127253,370
22,-0.11396591456822147,0.805546436159778,379
23,-0.14666379998042414,0.7739770000882176,372
24,-0.13246728416827191,0.7771129797896217,379
25,-0.14150416079037725,0.7686218332232155,375
26,-0.14160253927532304,0.7820702523493877,369
27,-0.1284952258531279,0.7898831265785575,380
28,-0.128018121010032,0.7879852924179427,375
29,-0.14854524299753216,0.774991243025636,373
30,-0.11911238990671125,0.8001466594025151,373
31,-0.1138446834033877,0.8069009740184043,375
32,-0.1214633536926373,0.8150376918730822,379
33,-0.1044725744916131,0.8259477757135164,374
34,-0.11651815677088748,0.8222047332801932,372
35,-0.10653934570640944,0.8381598454204808,379
36,-0.1098262898262039,0.843691060250309,373
37,-0.07610378853448095,0.8869542225519766,380
38,-0.11477980067287655,0.8638075882196915,371
39,-0.08160821478547532,0.8977261526558887,377
40,-0.08142135869951717,0.9096176631688618,378
41,-0.1013324740646588,0.9053373106159176,370
42,-0.07635415585120849,0.9390549072443499,376
43,-0.0861676296105386,0.9439120773993294,374
44,-0.06623445897117206,0.9667456132707628,374
45,-0.08383547531046398,0.9566368810383539,379
46,-0.0723576632051613,0.984620844426245,370
47,-0.07650342451323446,0.9826816400095615,376
48,-0.04722773302728014,1.0221102291078428,378
49,-0.08405736210279614,0.992592188021617,373
50,-0.044947074219205296,1.0308608172366138,384
51,-0.060344959293739175,1.0368370897229655,370
52,-0.08144779601535729,1.012134194119954,373
53,-0.0446442005023098,1.0496408120535177,378
54,-0.06994946404556505,1.0264420433578059,376
55,-0.0683421302413583,1.0304517189457665,371
56,-0.0734618301281286,1.0217261652146377,378
57,-0.06131440878647141,1.0335509482028835,374
58,-0.06836326499880065,1.0261258351602904,374
59,-0.06297648511949405,1.018027413326753,376
60,-0.05471000805341554,1.015923132218692,378
61,-0.0884627259759178,0.9862836968713921,370
62,-0.04846063942576686,1.0048267774132038,377
63,-0.06176035361312372,0.9760494145196141,371
64,-0.026532316821696666,1.0066591356945933,380
65,-0.048573729811449265,0.9746393916653038,374
66,-0.04749393444918792,0.9761955940734711,378
67,-0.05074799965230802,0.9723891461831509,372
68,-0.037044305021331665,0.9815308227690858,374
69,-0.05487280873799913,0.9678930372157574,379
70,-0.04822767510659808,0.9685868309513209,376
71,-0.06125958596288688,0.9563901431639421,372
72,-0.0770723662204793,0.945372052179303,373
73,-0.08498573422618429,0.9306416266537825,375
74,-0.08055792051650564,0.9363758805634533,380
75,-0.10991142735374185,0.9082007842958786,374
76,-0.12666457629691705,0.8899717201504254,370
77,-0.1303189632227741,0.8781031877879429,379
78,-0.1634000041431562,0.8523612880179856,372
79,-0.14353044949026195,0.8711069024224757,379
80,-0.17872169037886054,0.8270246905676938,378
81,-0.19967618264199036,0.8253884711407892,371
82,-0.2114316329374361,0.8057029711156578,376
83,-0.22868829901310775,0.8025105477254915,374
84,-0.23745212780767622,0.7894751615337903,373
85,-0.23585747742122093,0.8102493396973569,379
86,-0.26653180234738716,0.7769487818967298,370
87,-0.27931258381360974,0.7735638931714562,379
88,-0.2897836708002331,0.7646614433741168,372
89,-0.3008361721790835,0.7697025973025342,374
90,-0.2955230652160108,0.7746323918584368,380
91,-0.3115907573098155,0.7631375022434977,375
92,-0.335020575409974,0.7493747055126238,370
93,-0.3208362111087662,0.7590760210355412,379
94,-0.3453651889214246,0.740450909089649,375
95,-0.32591686176809725,0.7768399396394653,377
96,-0.36232330438795185,0.7414697979869811,373
97,-0.34816260739523563,0.7519009834548984,378
98,-0.3649995992959114,0.7372588187121112,372
99,-0.345389595058469,0.7429974169961071,376
100,-0.3121911510805787,0.7726363833253612,390
