phase_bin,mean,std,n_cycles
1,-1.071730634674841,1.7012212097018355,101
2,-1.2263522805532396,1.7020312154959767,85
3,-1.1428242519393947,1.751091885458661,87
4,-1.3400094721270701,1.625718243221447,89
5,-0.8341815689245455,2.5225249592311427,87
6,-0.8320915217095884,2.669834011766349,83
7,-0.6041905357766628,2.3529378467075954,88
8,-0.5067647593482616,2.5152635931813254,89
9,-0.7610385365196358,3.218034325569885,84
10,-0.5353573336004683,3.358059560293141,90
11,-0.15864437799019523,3.151133477686289,84
12,0.33559673214565533,3.0426868962744793,85
13,0.11883462161242725,2.8536069733945637,85
14,0.24824265641627105,3.1805298410916008,91
15,0.42938534753873253,3.922523845284345,84
16,-0.8138565937799191,3.5093932036300393,86
17,-1.3448294070000715,3.863521032482309,88
18,-1.0448010437261477,3.5357038538576866,86
19,-1.4508215111099159,2.661495923824593,88
20,-2.404591495401028,2.445393809763232,89
21,-2.72805383009779,3.526610236819863,84
22,-3.2168369360362425,3.0666762770565654,86
23,-2.5577943919262593,3.100745610694369,85
24,-2.20392106515735,2.9492976522606846,87
25,-1.6099782807489642,2.8721748030855037,91
26,-1.555456705630299,2.2492349242481646,81
27,-2.178619449802563,2.1932333404236704,88
28,-1.9284632331743818,2.189568846901985,85
29,-1.5827341008367863,2.168390110821819,83
30,-1.1090285101772195,2.1058647698429263,93
31,-0.7080720096676157,2.058008730565627,86
32,-0.9552738799089985,2.5380969343404383,86
33,-1.5438815763486147,1.986511804211036,86
34,-1.2722299458394712,2.2030811115186086,84
35,-1.1766745710425877,2.0896197288434486,89
36,-1.3968710823239427,1.8656662229914587,87
37,-1.5619795076171927,2.842603192221703,87
38,-1.6391990542434904,2.7493447349974978,86
39,-2.150028601265696,2.694689068944724,82
40,-1.6544785117930754,2.184798891293224,92
41,-1.5120066908951024,2.059714110515296,87
42,-1.5474448465502926,2.0177978538300705,86
43,-1.288502880814185,1.6627565932989652,81
44,-0.7731376109107486,1.621348993221561,93
45,-0.35132130798197453,1.4606187313870735,82
46,-0.07357708645469094,1.5683486159238527,88
47,0.028093251016470925,1.741486202443449,91
48,0.06612817531647651,1.6354972541239106,81
49,0.21088221554031203,1.7366360399755634,88
50,0.04602979169435987,1.955260054431249,90
51,0.03425809507696825,2.0676219875750914,79
52,0.31491553333190453,1.6873956848890763,88
53,0.26120072223702046,1.8884845504861336,81
54,0.1996245754914586,1.9297046007968954,91
55,-0.057001988246063895,2.3143298178311933,89
56,0.1512507412454411,2.6905762501459254,81
57,0.07637186761420048,2.2798305787264024,93
58,1.027303815597702,2.7608226800526445,81
59,1.0256816478361357,2.438643819037737,86
60,0.7916073631092667,2.381791256133361,93
61,0.296770187205464,1.7547068112566353,86
62,-0.21141406623714284,1.5527346068438128,82
63,0.6983061980570071,2.7375973607751716,86
64,1.5746402838204472,3.363693460368513,87
65,1.010284676311273,3.167764863650313,88
66,0.9645796622187323,2.8579034484852444,88
67,0.1838219452918713,1.7079122258670967,84
68,0.014603728110120045,1.58806402984014,86
69,0.2883074204764798,1.6277524731857194,86
70,0.752547088904766,1.886179973655751,90
71,0.5227400717296877,1.5529846939976246,89
72,0.3239857366449337,1.4561768674046078,83
73,0.5399659985215782,1.5878869281223,85
74,0.3255800366201641,1.4551542045884784,88
75,0.3557868499207491,1.2944291378763508,86
76,0.4174759652872923,1.2659572167205557,86
77,0.2848132654295761,1.3127951480938056,87
78,0.3824642155041912,1.2354423138370125,85
79,0.7887241794245761,1.8868796889522716,86
80,1.0345155885444615,2.181543560623882,90
81,1.380377291285054,1.8700998918001592,83
82,1.0858067710260901,1.724411814200604,88
83,1.1855833981364172,1.5414718215121839,86
84,1.2499095359107362,1.5348764743268604,88
85,0.8869086563322955,1.4179731311212382,87
86,0.8817180187692611,1.4237971727389085,83
87,0.4721804837063164,1.2442014421420644,91
88,0.8256773874572676,1.441565199424975,85
89,0.7851189883969962,1.237026258419256,85
90,0.39892570209247924,1.365302473901198,88
91,0.25490176233575235,1.4449512801356572,86
92,0.10880768406697125,1.401913619279706,84
93,-0.21904570434173604,1.4778134854342748,89
94,-0.27076157582536636,1.5218589766369406,88
95,-0.4621215259851555,1.4618491642482558,84
96,-0.5993922685164493,1.3996843949475095,86
97,-0.9044497359017838,1.3031422852888015,89
98,-0.9118926010959021,1.1774176826783544,87
99,-1.3482528021732776,1.3283483810405319,85
100,-1.5359435981765608,1.3162596795926818,101
