phase_bin,mean,std,n_cycles
1,1.1730985109791217,1.6816536304969774,117
2,1.2586158787464004,1.6047169772478895,103
3,1.173898020589275,1.5838888335430288,105
4,1.0919697590833601,1.5193246448686217,101
5,1.0003167590973683,1.4455900729503957,104
6,0.8554985726101995,1.3804957836817724,104
7,0.7819753419774177,1.301726999814303,103
8,0.6052858106329143,1.1649495683840576,100
9,0.4181022623994161,1.1451497252216016,108
10,0.2610541012127483,1.0827423102643274,101
11,0.08759753835326418,0.9699944475194084,102
12,-0.03646185765525185,1.0248196308207458,100
13,-0.17027821153287095,0.9891907136839068,106
14,-0.30605727529960675,0.9432666059361343,102
15,-0.4299453378442727,0.9094356429865575,100
16,-0.536725399700102,0.8611508173406153,102
17,-0.648341576007314,0.9022189684139269,108
18,-0.7418086007252029,0.8926884274810223,100
19,-0.8043740111541114,0.9644751520536919,102
20,-0.8925178782108989,0.9076966450694343,106
21,-0.9684831806246716,0.843621950489495,101
22,-0.9297973890234539,0.8589046479731615,103
23,-0.9594446117981892,0.8479923790557076,102
24,-0.950824360251078,0.7814521259260861,101
25,-0.9349314022514804,0.8409576930883818,108
26,-0.9365670594475699,0.7535040729609502,99
27,-0.9296424367438613,0.7257644555493664,107
28,-0.8823438681773428,0.6807208824397718,102
29,-0.8346557713978197,0.6801539403446407,97
30,-0.7908861017001997,0.6725936772846313,103
31,-0.6899722703004978,0.6415209706427407,101
32,-0.6456345089685532,0.7501953742361527,106
33,-0.5737754632487454,0.7180347207563827,100
34,-0.523484036028882,0.7468227190124479,107
35,-0.4686363786678896,0.8346688203323606,103
36,-0.4195531530107565,0.8598969246141318,101
37,-0.3572544955426773,0.9152019552454096,104
38,-0.28767615616387937,0.9893048682261582,105
39,-0.1972208929571388,0.9459931780048099,100
40,-0.2302776403814958,1.0362244821485183,103
41,-0.1459133734479629,1.0674172205986039,99
42,-0.21947536435538098,1.0921504967738007,108
43,-0.18847842390634956,1.1201587226011238,100
44,-0.18500973013478256,1.1353625263930678,104
45,-0.15907875356350296,1.1001657256748878,102
46,-0.21422003198965392,1.1368966920654175,102
47,-0.14438372338266828,1.0276676021617277,100
48,-0.32213303562108964,1.1234903343476141,105
49,-0.24108536769152755,1.0476738951752211,104
50,-0.35712251524947086,1.0612028789778447,110
51,-0.2559178079135724,0.9871469117058326,95
52,-0.32877254721318366,0.9927056986678574,104
53,-0.47774487840794616,1.0287170658774887,105
54,-0.32836345669497824,0.9215789713872359,100
55,-0.47240672358740643,0.9833977497622222,102
56,-0.4413888337909808,0.9526880122680108,102
57,-0.48497384080299705,0.9756233935548551,104
58,-0.5080850461158724,0.9720150013451835,100
59,-0.45803704367900494,0.990062880394411,108
60,-0.46587319137220684,0.9371301898743732,101
61,-0.4066713892535477,0.9460546929512499,101
62,-0.38044493306188387,0.951184151622338,100
63,-0.42891815352308005,1.0003453686766892,105
64,-0.42012903860301815,1.0003445767911017,104
65,-0.35552527605701506,1.0738027075073018,101
66,-0.30873411984131993,1.0067630485764338,103
67,-0.24987786202789286,1.0860023323876302,107
68,-0.2075066292821435,1.0492784239510493,100
69,-0.28571470227483886,1.1018263173781067,106
70,-0.0654405069814943,1.0912459865075024,103
71,-0.10451465343959868,1.0783125407949015,101
72,-0.062123858956311354,1.1688382143136224,97
73,-0.0491213245600178,1.143102869605247,102
74,0.0360604522603179,1.1949154701183724,107
75,0.11090072857715505,1.2238575982555138,109
76,0.15211231107805087,1.1860314989436276,98
77,0.289772705212384,1.2345450779646696,101
78,0.20680906399098734,1.2449725318672067,102
79,0.2928101387765701,1.293202567417161,103
80,0.33283745333072823,1.2913082891094274,103
81,0.5332892698470922,1.2460620262084217,104
82,0.41896565001639924,1.3151072342192562,102
83,0.6040030031451016,1.330045108875991,100
84,0.6238542541057893,1.342317727083422,108
85,0.6729123095045338,1.3797686459380731,102
86,0.6710531644991135,1.3598426045843104,100
87,0.7550602228567822,1.3536743854996156,102
88,0.7828664277137027,1.4255345034960731,106
89,0.860761968438717,1.4036795188361282,100
90,0.8600545350970372,1.425803764690182,104
91,1.001256124082005,1.3112468030013666,99
92,0.9721777378028791,1.3939038896127185,108
93,1.115628486138858,1.371413875603089,100
94,0.9011579354643134,1.4295828917528826,103
95,0.9831587489952024,1.4378044354039325,104
96,0.9542514777499841,1.375437510274974,104
97,1.03831692228431,1.3616716134114537,101
98,0.9619313380577494,1.3859194062228024,105
99,0.9342566719389596,1.3500668066150208,103
100,0.8829733342090531,1.4359666221381389,117
