phase_bin,mean,std,n_cycles
1,-0.09266938327632447,1.6298672502169145,117
2,0.010757848179533146,1.5167901709861824,103
3,-0.02923437768137029,1.5307427551843311,105
4,-0.09790698872023422,1.4581369241493336,101
5,-0.2953070106841736,1.3419315923774244,104
6,-0.5151925819064446,1.143235529848562,104
7,-0.689220733422859,1.0866791478755367,103
8,-0.6351085059788778,1.0465728903767708,100
9,-0.6602702400496098,1.0819126149505998,108
10,-0.5552761388845894,1.1234564883017677,101
11,-0.44773141720621557,1.21741170239443,102
12,-0.25991498304557736,1.3881192448466944,100
13,-0.2867319748602017,1.4408669245971488,106
14,-0.11953675984141769,1.457055519836053,102
15,-0.21636900057326713,1.4285608071085052,100
16,-0.3036931021944521,1.323974188747153,102
17,-0.40869545314139005,1.207305281490201,108
18,-0.4409463983445029,1.1937001056810066,100
19,-0.39563996831387965,1.290182743400093,102
20,-0.3329273852748327,1.3047394813941606,106
21,-0.1799081022452875,1.4013188892348178,101
22,-0.1286438213102895,1.4695231366379404,103
23,-0.01673089884835684,1.5498592972967202,102
24,0.03563241229114529,1.5467624166185006,101
25,-0.02952473631732355,1.5945170608820476,108
26,-0.009827294614641893,1.5752000828991772,99
27,-0.08723891760005692,1.5849660319898244,107
28,0.00344875550924941,1.5646150839583832,102
29,-0.015363949231574912,1.5526791251378946,97
30,-0.03959884160312366,1.6232344035522086,103
31,0.14354604462446358,1.6137706861529304,101
32,-0.010834558548856118,1.7022898332390146,106
33,0.14941398889688284,1.6587966814080306,100
34,0.060683246391970556,1.6496737136956066,107
35,0.08437741185067041,1.6182048092219827,103
36,0.004496463881048074,1.6046175090840835,101
37,0.04781379134388187,1.5646785555149387,104
38,-0.05689470680706718,1.5252570264971865,105
39,0.027895597604406634,1.4159106509861712,100
40,-0.10141007438489216,1.4518620612871391,103
41,-0.006602453723213844,1.4669174151089788,99
42,-0.11756199991626401,1.4626582282123601,108
43,-0.07089120888284613,1.4747151549239021,100
44,-0.1606110171581873,1.4707638048214084,104
45,-0.026375488574693344,1.3666861014330591,102
46,-0.07806169140250867,1.4060683837293213,102
47,-0.04033994802696839,1.3325611174950711,100
48,-0.15645894206728878,1.452712492562355,105
49,-0.07740347417372387,1.3940722954850264,104
50,-0.195190819427938,1.4023027528414147,110
51,0.01001358740175719,1.291496455570892,95
52,-0.09380101992284223,1.3603219693857493,104
53,-0.16264107742525116,1.4600102385139537,105
54,-0.0239310016560248,1.3424088103178813,100
55,-0.03157570205395231,1.426135703403016,102
56,0.028551349723021632,1.3981282813418834,102
57,-0.05547035126771124,1.458189690403964,104
58,0.0032536241969977086,1.4623527863862082,100
59,0.0506942109381527,1.4262751099465805,108
60,0.11814779130792542,1.4247098710184882,101
61,0.15947615866530934,1.3440360799544746,101
62,0.1942625708573737,1.402077001131292,100
63,0.10218714956486574,1.4227916576815212,105
64,0.13680270470807757,1.3801379814015442,104
65,0.13225778245658631,1.3749860866813726,101
66,0.15523135749908806,1.3453757475401624,103
67,0.17450090424407244,1.3175510199436353,107
68,0.2505027796570895,1.2837446720838175,100
69,0.1267960294340227,1.3843912272819763,106
70,0.2943848474241035,1.2970869939217853,103
71,0.2814822809656329,1.258752590549953,101
72,0.25611210448532734,1.2675071939319786,97
73,0.2914574001732679,1.2558175826594764,102
74,0.26938050952134346,1.259167372432284,107
75,0.2729567970798503,1.2510828814487993,109
76,0.2922449856705739,1.1903813401417733,98
77,0.2947414454368819,1.1485938877459159,101
78,0.24518069908829612,1.161580528178997,102
79,0.21582941464225064,1.130677422057376,103
80,0.17437814690315817,1.0930245227004893,103
81,0.26759999934841,0.9939863258857488,104
82,0.10627727828881305,1.076135013400396,102
83,0.13285683444221094,0.9916192654916679,100
84,0.06847238244959522,0.9652277736181024,108
85,-3.9826565916107976e-05,0.9373453980634243,102
86,-0.083401874739579,0.8534406268614655,100
87,-0.14685221085487452,0.8579445329768988,102
88,-0.2915602181279292,0.8859679191027302,106
89,-0.3488112794315504,0.829503019673789,100
90,-0.40165964634896256,0.8460037652515614,104
91,-0.4551794698507766,0.8090599735250728,99
92,-0.5360307725124547,0.8796517653904682,108
93,-0.5675881663295309,0.983567649148489,100
94,-0.7190867678600956,1.0902379115158793,103
95,-0.8243089374834701,1.1223477595513331,104
96,-0.9266700480986609,1.1456289613789228,104
97,-0.9824570969377365,1.2174041746875683,101
98,-1.0861360715579405,1.228606924263276,105
99,-1.0674292288363072,1.2585983373770495,103
100,-1.0528562502571235,1.2710829557044754,117
