phase_bin,mean,std,n_cycles
1,-0.05779282282150854,0.42762886575712095,334
2,0.03422343615573927,0.40203703354862597,315
3,0.05115709037485067,0.41207865170540553,315
4,0.0620797369002991,0.42144189917406816,316
5,0.08817238972737146,0.39294451922232393,317
6,0.1576648817945863,0.41712791289950985,318
7,0.1920921041191688,0.44941511092501485,314
8,0.21334129780616823,0.46312642244401836,317
9,0.21108276425864966,0.4468462844060657,312
10,0.17686466360015257,0.4322104570866956,318
11,0.13306336918055556,0.41348902015181527,317
12,0.14189170120550063,0.44004807149800246,316
13,0.10706613989768406,0.4057032774342982,319
14,0.05281588721607669,0.44141360040506183,312
15,0.10963748338962546,0.46460504484215887,318
16,0.30892896282859533,0.5898314122465317,316
17,0.3771481474866385,0.5933216059504189,316
18,0.2553380454088823,0.4109201469182105,313
19,0.18123790465621845,0.4018562561926798,316
20,0.20965796399572892,0.43309047435707276,319
21,0.18769771730587115,0.4206554265940742,315
22,0.12536581889723566,0.47693266358162434,318
23,0.16196606205735992,0.4694165284370321,315
24,0.19218076018177374,0.4372826877619466,315
25,0.1504105312464007,0.4100568784412542,315
26,0.08218635292322897,0.38960137835637415,315
27,0.07879499581300033,0.37848941811520054,318
28,0.15576411503912316,0.42051285261805615,318
29,0.24974312632406728,0.41465822855578033,312
30,0.29322302591192173,0.46378829051674664,318
31,0.3169952254670994,0.4782474139557529,313
32,0.3348509421615555,0.4803798702316582,320
33,0.24527613807082316,0.44585882456353115,315
34,0.09379525736616558,0.5388161890865137,316
35,0.07143574513585194,0.4801300747119866,316
36,0.002135122314443212,0.47650760505071166,315
37,0.04944133619466863,0.39284696050331475,319
38,0.07733364119979849,0.36274058236614914,315
39,0.038112782341673035,0.340090407662291,313
40,0.001901895287360779,0.34253169406565864,321
41,0.06433300221400097,0.38459832824855134,312
42,-0.10941700717044922,0.4639191414643852,316
43,-0.21455356857002625,0.5793320008682359,318
44,-0.1543380626688256,0.6908710952421655,317
45,-0.14266934758127459,0.6106296842721316,314
46,-0.04117784227237774,0.5735561869361124,315
47,0.10589543447266755,0.42311993445821877,314
48,0.07628102915133897,0.3855019121300778,322
49,0.10537940837496934,0.38889863651603596,313
50,0.10633385278002508,0.36547612960158,321
51,0.10837331620990023,0.3193178130428827,311
52,0.07048565803382875,0.345437218928417,315
53,0.0621731871359706,0.3493059573564235,320
54,0.12499666363277251,0.3352221732419088,314
55,0.13982072505567728,0.38024084213117243,316
56,0.06542959905881694,0.4664169448917663,315
57,0.2019055780196815,0.4212116227816036,315
58,0.1978924416115854,0.3515426535582214,318
59,0.13267981181941216,0.2929543850228854,316
60,0.18850038339845013,0.37175091952263106,318
61,0.24028884102770445,0.4037146622088649,315
62,0.14170713631564463,0.31757438871648774,313
63,0.00013221065724918486,0.34469240621611996,315
64,-0.030388282801953107,0.385807157948037,321
65,-0.09576821850891361,0.4116133611918897,314
66,-0.15078201087470863,0.49551054194220867,315
67,-0.2313509274010116,0.5524220058081645,316
68,-0.2748898598099516,0.5759841566838054,317
69,-0.2338657081041697,0.5914318953132143,318
70,-0.16391016438944492,0.6272209378856234,314
71,-0.13886904742508385,0.5843415053047143,317
72,-0.16473498751417445,0.5232270872387631,314
73,-0.15316820911353532,0.4564489606266266,316
74,-0.11161293127507614,0.4218238766229256,318
75,-0.08530825639918663,0.4456903082537664,319
76,-0.020019271397325192,0.4724829325407325,313
77,0.04392273466276149,0.44904006665436974,313
78,-0.04470115664587484,0.4167818152026209,315
79,-0.1692017977326331,0.3921648467941673,318
80,-0.32119193456724815,0.5232741582559939,321
81,-0.308033329496312,0.5981219242133646,313
82,-0.2439414078637709,0.5449828653568417,316
83,-0.16929240148426247,0.43248078727304196,313
84,-0.13631242013695488,0.3595875190925008,318
85,-0.19205327502224195,0.34697780109613036,315
86,-0.17442126884585044,0.3518013038027756,317
87,-0.12029863375195013,0.38772165470046455,312
88,-0.1063583535153263,0.39812110012597485,321
89,-0.14217233121662343,0.4471779006049433,314
90,-0.1783988308728495,0.462988693056785,318
91,-0.1886265061906396,0.5356231754198734,317
92,-0.16529803689524422,0.5903789375084562,314
93,-0.1584539618057564,0.6001495326365728,315
94,-0.22673527328726656,0.6347191144704696,314
95,-0.27671638754508776,0.619496350189653,319
96,-0.23227115982140903,0.634486588506965,318
97,-0.1928196548097359,0.677857116178644,314
98,-0.3535703513685888,0.6624106856629453,315
99,-0.34526014865945626,0.7365021618991278,315
100,-0.44558280079615264,0.7634916145514297,334
