angle,ang_vel,ax,ay,az,gx,gy,gz,FSR_toe,FSR_heel,time_s,ang_acc,ang_acc_lpf,cycle_id,activity,terrain,speed_kmh,grade_deg,subject,session,src_file,phase_pct,phase01
0.8902308002791344,3.5908259875581416,-0.5318812933402646,-1.6445318819653405,0.6163509834184226,-1.9635369919439452,-3.642682760255443,-1.1063459470505448,0,147,302.899,1055.000000024855,1.574194022881964,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,0.0,1
0.917491522783994,3.597403287986093,-0.6209050196403787,-1.097533580013536,0.9227922207626952,-1.8090742551408965,-3.5647437551442964,-1.0944902878615457,0,148,302.9,845.0000000178698,1.4895388621997387,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,0.3164556962025316,1
0.9447522452888536,3.5998630913981726,-0.6209050196403787,-1.097533580013536,0.9227922207626952,-1.8090742551408965,-3.5647437551442964,-1.0944902878615457,0,151,302.901,1290.0000000410364,1.404648495705191,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,0.6329113924050633,1
0.972413860771726,3.611199576688626,-0.6209050196403787,-1.097533580013536,0.9227922207626952,-1.8090742551408965,-3.5647437551442964,-1.0944902878615457,0,147,302.902,950.0000000620494,1.319558544235696,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,0.949367088607595,1
0.999273690298573,3.610023148969805,-0.4131829916067791,-1.441939918279487,0.4822829420803034,-2.0780243373560645,-3.6076935156806056,-1.2059975688824036,0,147,302.903,1070.0000000681612,1.2343042387303125,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,1.2658227848101269,1
1.027336198759458,3.622643009953518,-0.4131829916067791,-1.441939918279487,0.4822829420803034,-2.0780243373560645,-3.6076935156806056,-1.2059975688824036,0,143,302.904,855.0000000202563,1.1489204069369827,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,1.5822784810126582,0
1.054196028286305,3.619167200784276,-0.4131829916067791,-1.441939918279487,0.4822829420803034,-2.0780243373560645,-3.6076935156806056,-1.2059975688824036,0,142,302.905,234.99999994860264,1.0634414608240137,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,1.89873417721519,0
1.0818576437691774,3.6251562873528167,0.1209593661939056,-0.8746824199590972,0.4056726327442354,-1.8191360883481371,-3.748946391927172,-1.4799594231146846,0,139,302.906,1064.9999999917345,0.9779013846865646,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,2.2151898734177218,0
1.1095192592520495,3.630557160061948,0.1209593661939056,-0.8746824199590972,0.4056726327442354,-1.8191360883481371,-3.748946391927172,-1.4799594231146846,0,137,302.907,850.0000000051223,0.892333723938055,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,2.5316455696202533,0
1.137180874734922,3.634246865180068,-0.6802541705071216,-1.0772743836449508,0.4631303647462864,-1.793437622453968,-3.6145432619730338,-1.5542976104619233,0,137,302.908,234.99999997293344,0.8067715745755961,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,2.848101265822785,0
1.1640407042617689,3.633070437461247,-0.6802541705071216,-1.0772743836449508,0.4631303647462864,-1.793437622453968,-3.6145432619730338,-1.5542976104619233,0,135,302.909,639.9999999480788,0.7212475733078245,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,3.1645569620253164,0
1.192103212722654,3.641091535544115,-0.6802541705071216,-1.0772743836449508,0.4631303647462864,-1.793437622453968,-3.6145432619730338,-1.5542976104619233,0,133,302.91,784.9999999555293,0.6357938883328411,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,3.4810126582278484,0
1.2193639352275136,3.641465853454649,0.6847762994279616,-0.3479433143758781,0.4056726327442354,-1.8349086917540824,-3.727471511659018,-1.5305862920839248,1,130,302.911,385.0000000090804,0.5504422107533634,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,3.79746835443038,0
1.2470255507103858,3.645209032559987,0.6847762994279616,-0.3479433143758781,0.4056726327442354,-1.8349086917540824,-3.727471511659018,-1.5305862920839248,0,123,302.912,560.0000000053551,0.4652237466156584,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,4.113924050632912,0
1.274687166193258,3.64745494002319,0.6847762994279616,-0.3479433143758781,0.4056726327442354,-1.8349086917540824,-3.727471511659018,-1.5305862920839248,3,122,302.913,189.99999998597195,0.3801692095583515,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,4.430379746835444,0
1.3019478886981175,3.6472410440743137,0.7738000257280756,0.4624245403675356,0.2141468594040649,-1.726947940854768,-4.079955753301826,-1.7048965244843466,0,121,302.914,274.9999999808497,0.2953088140568163,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,4.746835443037975,0
1.3296095041809903,3.650396009320242,0.7738000257280756,0.4624245403675356,0.2141468594040649,-1.726947940854768,-4.079955753301826,-1.7048965244843466,0,121,302.915,349.9999999846914,0.2106722692485123,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,5.063291139240507,0
1.3568702266858497,3.650984223179652,0.7738000257280756,0.4624245403675356,0.2141468594040649,-1.726947940854768,-4.079955753301826,-1.7048965244843466,0,121,302.916,0.0,0.1262887733243508,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,5.379746835443038,0
1.3841309491907097,3.650396009320242,0.8331491765948185,-0.3074249216387074,-0.1114469552742246,-1.726947940854768,-3.636018142241188,-1.4036986964395,0,122,302.917,-214.99999999301508,0.0421870084709398,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,5.69620253164557,0
1.411391671695569,3.6486848417292297,0.8331491765948185,-0.3074249216387074,-0.1114469552742246,-1.726947940854768,-3.636018142241188,-1.4036986964395,0,121,302.918,-84.99999998626299,-0.0416048636516304,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,6.012658227848101,0
1.4390532871784412,3.649486951537517,0.8331491765948185,-0.3074249216387074,-0.1114469552742246,-1.726947940854768,-3.636018142241188,-1.4036986964395,1,120,302.919,-394.99999996705446,-0.1250592059119359,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,6.329113924050633,0
1.4659131167052883,3.64446039673892,1.3969661098288746,0.8068308786334869,0.0417736633979116,-1.4830164709386855,-3.636018142241188,-2.0528761428425417,0,120,302.92,-569.9999999763095,-0.2081489092048796,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,6.645569620253165,0
1.4931738392101483,3.643390916994537,1.3969661098288746,0.8068308786334869,0.0417736633979116,-1.4830164709386855,-3.636018142241188,-2.0528761428425417,0,120,302.921,-619.9999999731081,-0.2908473954605184,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,6.962025316455697,0
1.5200336687369953,3.637829622323749,1.3969661098288746,0.8068308786334869,0.0417736633979116,-1.4830164709386855,-3.636018142241188,-2.0528761428425417,0,118,302.922,-1200.000000003376,-0.3731286201797558,10,stair_ascent,stair,1,0,MS,2025-10-28_MS_session1,SW_MS.csv,7.278481012658228,0
