angle,ang_vel,ax,ay,az,gx,gy,gz,FSR_toe,FSR_heel,time_s,ang_acc,ang_acc_lpf,cycle_id,activity,terrain,speed_kmh,grade_deg,subject,session,src_file,phase_pct,phase01
-0.6095098304661597,-0.0010217339502005176,-0.08676266183969401,-0.044055368847097855,-0.09229437794020755,-0.05967498427115286,-0.08673879309416553,-0.3866753919561558,1,774,623.41,0.0,0.0003119980822304424,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,0.0,1
-0.6095098304661597,-0.0010217339502005176,-0.08676266183969401,-0.023796172478512713,-0.1114469552742246,-0.03887146426158728,-0.1150634196547484,0.014174057920549711,1,773,623.411,0.0,0.0002920586384470065,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,1.1111111111111112,0
-0.6095098304661597,-0.0010217339502005176,-0.08676266183969401,-0.023796172478512713,-0.1114469552742246,-0.03887146426158728,-0.1150634196547484,0.014174057920549711,1,773,623.412,0.0,0.00027256702534599454,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,2.2222222222222223,0
-0.6095098304661597,-0.0010217339502005176,-0.08676266183969401,-0.023796172478512713,-0.1114469552742246,-0.03887146426158728,-0.1150634196547484,0.014174057920549711,1,773,623.413,0.0,0.0002535302883876829,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,3.3333333333333335,0
-0.6095098304661597,-0.0010217339502005176,-0.08676266183969401,-0.023796172478512713,-0.1114469552742246,-0.09040436676894253,-0.06526391282601121,0.15131519664735227,1,772,623.414,0.0,0.00023495487288393663,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,4.444444444444445,0
-0.6095098304661597,-0.0010217339502005176,-0.08676266183969401,-0.023796172478512713,-0.1114469552742246,-0.09040436676894253,-0.06526391282601121,0.15131519664735227,0,772,623.415,0.0,0.00021684662705422392,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,5.555555555555555,0
-0.6095098304661597,-0.0010217339502005176,-0.08676266183969401,-0.023796172478512713,-0.1114469552742246,-0.09040436676894253,-0.06526391282601121,0.15131519664735227,0,772,623.416,0.0,0.00019921080556988875,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,6.666666666666667,0
-0.6095098304661597,-0.0010217339502005176,-0.08676266183969401,-0.08457376158426859,-0.09229437794020755,-0.06960084675937697,-0.31963016703673564,0.08851224526778848,0,772,623.417,0.0,0.00018205207357676072,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,7.777777777777779,0
-0.6095098304661597,-0.0010217339502005176,-0.08676266183969401,-0.08457376158426859,-0.09229437794020755,-0.06960084675937697,-0.31963016703673564,0.08851224526778848,0,772,623.418,0.0,0.00016537451118595197,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,8.88888888888889,0
-0.6095098304661597,-0.0010217339502005176,-0.08676266183969401,-0.08457376158426859,-0.09229437794020755,-0.06960084675937697,-0.31963016703673564,0.08851224526778848,0,772,623.419,0.0,0.0001491816184224784,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,10.0,0
-0.6095098304661597,-0.0010217339502005176,-0.08676266183969401,-0.0035369761099273466,-0.09229437794020755,-0.09543528337256298,-0.07896340541086828,0.06319881078316839,0,772,623.42,0.0,0.00013347632062114893,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,11.11111111111111,0
-0.6095098304661597,-0.0010217339502005176,-0.08676266183969401,-0.0035369761099273466,-0.09229437794020755,-0.09543528337256298,-0.07896340541086828,0.06319881078316839,1,772,623.421,0.0,0.00011826097425898732,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,12.222222222222223,0
-0.6095098304661597,-0.0010217339502005176,-0.11643723727306537,-0.08457376158426859,-0.1114469552742246,-0.09040436676894253,-0.07896340541086828,-0.3613619574715357,0,772,623.422,0.0,0.00010353737321328846,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,13.333333333333334,0
-0.6095098304661597,-0.0010217339502005176,-0.11643723727306537,-0.08457376158426859,-0.1114469552742246,-0.09040436676894253,-0.07896340541086828,-0.3613619574715357,0,773,623.423,0.0,8.930675543426323e-05,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,14.444444444444445,0
-0.6095098304661597,-0.0010217339502005176,-0.11643723727306537,-0.08457376158426859,-0.1114469552742246,-0.09040436676894253,-0.07896340541086828,-0.3613619574715357,0,772,623.424,0.0,7.556981002109476e-05,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,15.555555555555557,0
-0.6095098304661597,-0.0010217339502005176,0.0022610644604200932,-0.023796172478512713,-0.09229437794020755,-0.09543528337256298,-0.023424921958745043,0.10229044378473358,0,773,623.425,0.0,6.232668469011035e-05,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,16.666666666666668,0
-0.6095098304661597,-0.0010217339502005176,0.0022610644604200932,-0.023796172478512713,-0.09229437794020755,-0.09543528337256298,-0.023424921958745043,0.10229044378473358,0,773,623.426,0.0,4.957699362366881e-05,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,17.77777777777778,0
-0.6095098304661597,-0.0010217339502005176,0.0022610644604200932,-0.023796172478512713,-0.09229437794020755,-0.09543528337256298,-0.023424921958745043,0.10229044378473358,1,772,623.427,0.0,3.731982568827324e-05,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,18.88888888888889,0
-0.6095098304661597,-0.0010217339502005176,-0.11643723727306537,-0.06431456521568323,-0.09229437794020755,-0.10033022925716664,-0.06526391282601121,0.08851224526778848,0,773,623.428,0.0,2.555375301034152e-05,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,20.0,0
-0.6095098304661597,-0.0010217339502005176,-0.11643723727306537,-0.06431456521568323,-0.09229437794020755,-0.10033022925716664,-0.06526391282601121,0.08851224526778848,0,772,623.429,0.0,1.4276839898001954e-05,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,21.11111111111111,0
-0.6095098304661597,-0.0010217339502005176,-0.11643723727306537,-0.06431456521568323,-0.09229437794020755,-0.10033022925716664,-0.06526391282601121,0.08851224526778848,1,773,623.43,0.0,3.4866520972287914e-06,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,22.22222222222222,0
-0.6095098304661597,-0.0010217339502005176,-0.05708808640632262,-0.044055368847097855,-0.09229437794020755,-0.0746317633629974,-0.06526391282601121,-0.3982106279238308,0,773,623.431,0.0,-6.819733629408809e-06,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,23.333333333333336,0
-0.6095098304661597,-0.0010217339502005176,-0.05708808640632262,-0.044055368847097855,-0.09229437794020755,-0.0746317633629974,-0.06526391282601121,-0.3982106279238308,0,772,623.432,0.0,-1.6645719613140687e-05,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,24.444444444444446,0
-0.6095098304661597,-0.0010217339502005176,-0.05708808640632262,-0.044055368847097855,-0.09229437794020755,-0.0746317633629974,-0.06526391282601121,-0.3982106279238308,0,772,623.433,0.0,-2.5995177090308114e-05,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,25.555555555555557,0
-0.6095098304661597,-0.0010217339502005176,-0.11643723727306537,-0.0035369761099273466,-0.1114469552742246,-0.07966267996661783,-0.07211365911843975,0.06319881078316839,0,772,623.434,0.0,-3.487243572637929e-05,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,26.666666666666668,0
-0.6095098304661597,-0.0010217339502005176,-0.11643723727306537,-0.0035369761099273466,-0.1114469552742246,-0.07966267996661783,-0.07211365911843975,0.06319881078316839,0,771,623.435,0.0,-4.328227286445175e-05,69,walk,level,3,0,MS,2025-10-28_MS_session1,SW_MS.csv,27.77777777777778,0
